Bandit,Reward,Algorithm
3,4.156263131253262,Thompson
3,4.081036260410675,Thompson
3,4.0350723175981855,Thompson
3,3.082060806992438,Thompson
3,3.969713274465698,Thompson
3,3.124198178868345,Thompson
3,2.985073919736662,Thompson
3,2.455582155354255,Thompson
3,5.069715480775476,Thompson
3,4.767647667456678,Thompson
3,3.0753950523954843,Thompson
3,6.05608662592342,Thompson
3,4.393864994693465,Thompson
3,2.5534893285611924,Thompson
3,5.765853000432167,Thompson
3,4.90359187034792,Thompson
3,4.22500698600519,Thompson
3,3.4542354270654174,Thompson
3,2.5108762398075957,Thompson
3,3.1075151787940216,Thompson
3,3.702260816447906,Thompson
3,5.081682037837347,Thompson
3,3.7000111033374963,Thompson
3,5.609201983947051,Thompson
3,3.2595334843196304,Thompson
3,4.723913727026799,Thompson
3,3.464098550207697,Thompson
3,2.3850698486824964,Thompson
3,3.1115828187870287,Thompson
3,3.162362183193911,Thompson
3,4.570069259030692,Thompson
3,4.430413851866739,Thompson
3,3.5244540714668173,Thompson
3,5.388576008177566,Thompson
3,3.1860646934963586,Thompson
3,4.558791305940427,Thompson
3,7.129658822433952,Thompson
3,5.932233966088347,Thompson
3,2.453506046274007,Thompson
3,4.3034811321825535,Thompson
3,4.088751612314392,Thompson
3,3.6186292600318377,Thompson
3,4.138548214276732,Thompson
3,5.66073793783607,Thompson
3,4.302053135326383,Thompson
3,5.137761900972241,Thompson
3,3.2659721527966075,Thompson
3,3.200768500412821,Thompson
3,4.003521394299197,Thompson
3,3.0234959158762162,Thompson
3,4.198651283006569,Thompson
3,3.5097636993731287,Thompson
3,4.09979218585863,Thompson
3,3.9799890428092617,Thompson
3,4.675670161356965,Thompson
3,4.539760840357804,Thompson
3,2.7888234257566755,Thompson
3,4.546753374624336,Thompson
3,4.299366837474893,Thompson
3,3.979014096133437,Thompson
3,3.024148513466554,Thompson
3,2.9522196437103845,Thompson
3,4.579180175008104,Thompson
3,3.551900522422166,Thompson
3,5.346465256489533,Thompson
3,4.219556174730393,Thompson
3,5.061224364446695,Thompson
3,5.450790791172535,Thompson
3,2.830204316642923,Thompson
3,4.107634090469215,Thompson
3,3.768513906274992,Thompson
3,3.5280374315792282,Thompson
3,2.2559195965598935,Thompson
3,4.045214228471716,Thompson
3,4.759707600626868,Thompson
3,5.291957458136442,Thompson
3,2.155685011919865,Thompson
3,4.6429310913615875,Thompson
3,3.4265170192259173,Thompson
3,5.9301551687353715,Thompson
3,3.618898407019912,Thompson
3,4.4296114059859475,Thompson
3,3.278846217449299,Thompson
3,5.040737758853931,Thompson
3,6.070786999202754,Thompson
3,5.094373271049076,Thompson
3,3.018010742371057,Thompson
3,3.4090461868317137,Thompson
3,5.114726678458026,Thompson
3,3.6920665620462345,Thompson
3,3.5007655143853094,Thompson
3,3.3510254433917854,Thompson
3,4.083763505516075,Thompson
3,4.687348598104494,Thompson
3,3.1918035059444896,Thompson
3,4.747797343301614,Thompson
3,5.320137832804812,Thompson
3,2.5958455464444015,Thompson
3,3.6162002457882245,Thompson
3,3.5760263141919117,Thompson
3,3.417952272742094,Thompson
3,1.9023929105782469,Thompson
3,4.735834506247368,Thompson
3,3.1734801241964807,Thompson
3,5.600060032116482,Thompson
3,4.8255070779101334,Thompson
3,4.234224326351005,Thompson
3,5.177263508927878,Thompson
3,6.007482536070655,Thompson
3,3.3191210570994576,Thompson
3,3.5180639035320382,Thompson
3,4.453071085806577,Thompson
3,3.951242837243404,Thompson
3,2.9754611383014904,Thompson
3,2.6558230166352157,Thompson
3,4.732985526190187,Thompson
3,3.8684956657763196,Thompson
3,3.9061973901616067,Thompson
3,4.486531025554972,Thompson
3,2.5777660319375926,Thompson
3,3.5603033236214268,Thompson
3,6.119753466043927,Thompson
3,5.36846509438205,Thompson
3,4.26071111052761,Thompson
3,3.2697875254207673,Thompson
3,3.326288476515506,Thompson
3,4.9915720150893765,Thompson
3,1.9647662050907075,Thompson
3,4.211190117153434,Thompson
3,4.115956121587592,Thompson
3,3.05198829060722,Thompson
3,2.8669313417300044,Thompson
3,4.014983691697806,Thompson
3,3.66170799088342,Thompson
3,4.84201816354456,Thompson
3,5.458634061322334,Thompson
3,3.2676808289715122,Thompson
3,4.67383142780102,Thompson
3,6.192455726083736,Thompson
3,4.321204833231433,Thompson
3,5.298973050310546,Thompson
3,3.3576386493507195,Thompson
3,3.850201731075899,Thompson
3,3.4527124888603757,Thompson
3,2.7912695265963285,Thompson
3,4.0700083681684065,Thompson
3,4.166623578612439,Thompson
3,4.7965197190034665,Thompson
3,4.850115823474839,Thompson
3,2.3053934404400893,Thompson
3,4.889779838240233,Thompson
3,4.3244617431383405,Thompson
3,2.875971639541455,Thompson
3,5.315634499566753,Thompson
3,3.013028998771787,Thompson
3,4.070657002701424,Thompson
3,5.427733271775498,Thompson
3,5.155462721175857,Thompson
3,3.0905056515352967,Thompson
3,4.907295537541152,Thompson
3,3.48697125232733,Thompson
3,3.858010774108478,Thompson
3,4.152560807246491,Thompson
3,3.846371031878185,Thompson
3,2.5011219267615004,Thompson
3,3.868252019094031,Thompson
3,2.761660121970591,Thompson
3,3.4474622289359624,Thompson
3,1.5353395958841358,Thompson
3,3.6716103450178843,Thompson
3,5.399807539979526,Thompson
3,4.474217477197012,Thompson
3,3.4782987650179322,Thompson
3,5.308480712086726,Thompson
3,3.991634489819061,Thompson
3,4.502328049870724,Thompson
3,5.131072342146875,Thompson
3,2.822547527281208,Thompson
3,5.167313448080781,Thompson
3,1.6859419062173262,Thompson
3,2.2077004380709897,Thompson
3,6.0703652368166825,Thompson
3,5.518761092392303,Thompson
3,4.59057348051412,Thompson
3,4.281761083784113,Thompson
3,3.5751585940799644,Thompson
3,2.475361185148153,Thompson
3,4.47236390672816,Thompson
3,3.4715968163246393,Thompson
3,2.952804165356182,Thompson
3,3.674223558461461,Thompson
3,4.287041510279644,Thompson
3,3.0294674286246783,Thompson
3,4.3004286243739935,Thompson
3,3.756608179058188,Thompson
3,4.695315307162655,Thompson
3,3.78658954778656,Thompson
3,3.5556000364319416,Thompson
3,2.497683724931055,Thompson
3,5.6206563060492885,Thompson
3,4.2927503346319345,Thompson
3,4.407727179996179,Thompson
3,4.529548166536333,Thompson
3,4.040881256779406,Thompson
3,3.2042076663056136,Thompson
3,2.8483321292197465,Thompson
3,4.5738739266907995,Thompson
3,5.3398792725030475,Thompson
3,2.6292368427142,Thompson
3,3.737402112106192,Thompson
3,4.53651034417128,Thompson
3,3.591073370310489,Thompson
3,4.478913473602233,Thompson
3,4.316976798424183,Thompson
3,5.161994714269608,Thompson
3,4.373784042708684,Thompson
3,2.8786620373310883,Thompson
3,2.6861898720108686,Thompson
3,3.5134920643041108,Thompson
3,4.874185022499439,Thompson
3,3.5805186085454963,Thompson
3,3.1734771176093606,Thompson
3,3.2603177409930795,Thompson
3,3.81781330445011,Thompson
3,4.509408395262263,Thompson
3,4.424272446124866,Thompson
3,5.013792756496473,Thompson
3,3.1573925985402447,Thompson
3,3.3644516535789624,Thompson
3,2.63183721629067,Thompson
3,4.333324074408327,Thompson
3,2.6074102894452658,Thompson
3,5.443318171220563,Thompson
3,4.760226869683846,Thompson
3,4.462980540853711,Thompson
3,3.0753749800991277,Thompson
3,3.412663229882595,Thompson
3,3.737795308810693,Thompson
3,4.626966870894273,Thompson
3,2.8150896290759055,Thompson
3,3.294996631175999,Thompson
3,3.0445119237335256,Thompson
3,4.983087474806156,Thompson
3,3.8361256060990745,Thompson
3,3.0010368224028396,Thompson
3,4.945337712367077,Thompson
3,6.48248753668579,Thompson
3,3.346135685991091,Thompson
3,4.21106243695669,Thompson
3,4.347802383949401,Thompson
3,3.8143393113834256,Thompson
3,4.530022288811807,Thompson
3,2.9775767706095406,Thompson
3,4.238161607670236,Thompson
3,3.694674330294604,Thompson
3,3.590066004219072,Thompson
3,3.5050359719141477,Thompson
3,4.768828309335664,Thompson
3,3.2487829360683538,Thompson
3,5.817615611146294,Thompson
3,3.2539045087945917,Thompson
3,2.051886172177454,Thompson
3,2.6846754115994536,Thompson
3,3.648782288023786,Thompson
3,4.250052891540025,Thompson
3,4.916710524707273,Thompson
3,4.404736576125382,Thompson
3,5.364455789803607,Thompson
3,3.9016868065813815,Thompson
3,3.900301764773772,Thompson
3,3.766661660385278,Thompson
3,3.6163148081607757,Thompson
3,3.3357377308917586,Thompson
3,4.74507023896509,Thompson
3,3.0171472297778226,Thompson
3,4.902865729312411,Thompson
3,4.186241878637957,Thompson
3,4.548326277817773,Thompson
3,3.2133170068681878,Thompson
3,2.751548507083102,Thompson
3,4.454961632687537,Thompson
3,4.4556493967146436,Thompson
3,4.3665522775574255,Thompson
3,4.0009166790821205,Thompson
3,3.250035347287181,Thompson
3,3.6523468857858608,Thompson
3,4.718624746139769,Thompson
3,3.3167145510918083,Thompson
3,4.38426289977778,Thompson
3,3.4897407015719737,Thompson
3,4.693632386148534,Thompson
3,4.990560873498158,Thompson
3,3.844923503458474,Thompson
3,4.311475272653433,Thompson
3,1.609441323300159,Thompson
3,3.5845609240011767,Thompson
3,3.1472709546422877,Thompson
3,4.031825286464515,Thompson
3,4.295813160675868,Thompson
3,3.409124295200027,Thompson
3,1.48709632623481,Thompson
3,4.495392565376983,Thompson
3,3.0186628111807376,Thompson
3,3.8192665835000974,Thompson
3,4.266322954342222,Thompson
3,2.6167578761875756,Thompson
3,4.713912248814427,Thompson
3,4.528558530352911,Thompson
3,5.743589803756835,Thompson
3,4.7768904952747056,Thompson
3,4.176766933894382,Thompson
3,4.381689061060567,Thompson
3,4.864707577781267,Thompson
3,3.146578355923198,Thompson
3,4.472163717489006,Thompson
3,4.032238878873312,Thompson
3,2.89880686205176,Thompson
3,4.25268115332949,Thompson
3,4.212799739733949,Thompson
3,3.6981062805566096,Thompson
3,2.6451426723586087,Thompson
3,3.2152694936651054,Thompson
3,5.606502146259189,Thompson
3,2.4339421700876342,Thompson
3,3.559486742709349,Thompson
3,3.6820259946119935,Thompson
3,3.3288145061600085,Thompson
3,3.322179858702118,Thompson
3,3.7663750354857477,Thompson
3,5.304929963171989,Thompson
3,4.831811380153293,Thompson
3,6.237845426962396,Thompson
3,3.6822078161175558,Thompson
3,3.560603669313079,Thompson
3,3.3927834140124813,Thompson
3,4.762109912270021,Thompson
3,1.9413961682911882,Thompson
3,3.426723863286599,Thompson
3,4.588653709664632,Thompson
3,1.6165379687763375,Thompson
3,5.088515272877711,Thompson
3,4.23077788198422,Thompson
3,6.478763346737383,Thompson
3,4.540010902603443,Thompson
3,5.061531853064705,Thompson
3,3.8091793794292643,Thompson
3,3.85836905293168,Thompson
3,3.852487848921216,Thompson
3,3.226530794968787,Thompson
3,3.9013148428230666,Thompson
3,4.33118782398187,Thompson
3,4.975420922931407,Thompson
3,3.218677786851017,Thompson
3,4.283148578834835,Thompson
3,4.49108587680639,Thompson
3,4.62446672492457,Thompson
3,6.005571525278504,Thompson
3,5.360135690684563,Thompson
3,4.554955240202726,Thompson
3,2.5104510844977916,Thompson
3,3.355767620454485,Thompson
3,3.4214234825445224,Thompson
3,3.4476581784288443,Thompson
3,3.414718723914352,Thompson
3,5.1994736759550975,Thompson
3,5.799720714527301,Thompson
3,2.3005937712759446,Thompson
3,4.136038005642775,Thompson
3,4.82184028755215,Thompson
3,2.6862053885724975,Thompson
3,4.146132645616905,Thompson
3,5.78508620657259,Thompson
3,4.222388749172363,Thompson
3,4.5153099123894,Thompson
3,3.020963844274542,Thompson
3,5.787651507067492,Thompson
3,4.064091198130515,Thompson
3,3.061964184868912,Thompson
3,3.6238688086647874,Thompson
3,3.7898395085218852,Thompson
3,4.506628269200126,Thompson
3,5.502069357771983,Thompson
3,3.452070211572929,Thompson
3,3.826312838527807,Thompson
3,4.428749603332548,Thompson
3,3.0181546161662123,Thompson
3,4.005583951352722,Thompson
3,4.636455644005937,Thompson
3,3.2295070940165616,Thompson
3,4.445854197016308,Thompson
3,4.297076978901502,Thompson
3,5.501801916989475,Thompson
3,4.230879715423475,Thompson
3,4.8356151207628395,Thompson
3,1.394141152225548,Thompson
3,3.321190234930456,Thompson
3,4.897126133849837,Thompson
3,3.9358202542414245,Thompson
3,4.691811204055378,Thompson
3,5.638803753138836,Thompson
3,2.4619298309675575,Thompson
3,3.555119726726187,Thompson
3,4.876654658329596,Thompson
3,1.1946714324736183,Thompson
3,4.399502570481395,Thompson
3,5.5419437324158505,Thompson
3,1.663304642905496,Thompson
3,2.9635051742154266,Thompson
3,5.293301173326403,Thompson
3,2.4880047798919946,Thompson
3,6.665108692107442,Thompson
3,3.4531078891895888,Thompson
3,5.170246331414523,Thompson
3,4.632428704222392,Thompson
3,3.8003493720566497,Thompson
3,4.038337926659147,Thompson
3,6.0867960696988845,Thompson
3,4.1050868955135105,Thompson
3,5.664386495351102,Thompson
3,4.479244734696742,Thompson
3,4.361500272735945,Thompson
3,3.3857936318960653,Thompson
3,4.083163777374788,Thompson
3,5.326507103284634,Thompson
3,5.709534481861696,Thompson
3,4.331136336463729,Thompson
3,4.763265911181654,Thompson
3,3.552842941414016,Thompson
3,4.501075374066282,Thompson
3,5.675896210453333,Thompson
3,5.359059422232738,Thompson
3,5.454051212935007,Thompson
3,3.4180818617453568,Thompson
3,6.612963424601711,Thompson
3,2.9200830616973468,Thompson
3,3.818982078883197,Thompson
3,4.7125461821870145,Thompson
3,5.89276052063315,Thompson
3,3.115809377461531,Thompson
3,4.241102273447098,Thompson
3,4.357168419013605,Thompson
3,2.854963099523421,Thompson
3,4.15723045717377,Thompson
3,3.376295990974631,Thompson
3,2.7833063409180063,Thompson
3,5.4328650844866555,Thompson
3,3.6416208907946515,Thompson
3,2.797254868837773,Thompson
3,4.326248022134225,Thompson
3,4.251710893988116,Thompson
3,3.4377662329267,Thompson
3,4.422995217746078,Thompson
3,4.699937313868557,Thompson
3,3.524221242252972,Thompson
3,2.127331220332082,Thompson
3,3.0071908721887257,Thompson
3,3.720014147931654,Thompson
3,3.6756699083381488,Thompson
3,4.077227280819382,Thompson
3,3.99258034712987,Thompson
3,0.7191864573726936,Thompson
3,4.358447767534418,Thompson
3,2.972273299660915,Thompson
3,4.2339284945938545,Thompson
3,4.833853491139605,Thompson
3,2.8104011945945597,Thompson
3,3.2097647472663287,Thompson
3,3.7619954301033003,Thompson
3,3.9058990851370665,Thompson
3,6.005355918937363,Thompson
3,5.400119687508507,Thompson
3,2.4217644062458876,Thompson
3,4.393722702757665,Thompson
3,4.077304237366749,Thompson
3,4.829145707696815,Thompson
3,2.897641547147462,Thompson
3,5.056147891215813,Thompson
3,5.593397441488688,Thompson
3,5.195761689073157,Thompson
3,4.0858581841370425,Thompson
3,3.063728209179881,Thompson
3,6.012113491148014,Thompson
3,3.967700933733022,Thompson
3,4.6417650427691335,Thompson
3,3.740921230933794,Thompson
3,4.607242922374882,Thompson
3,3.2550698001079788,Thompson
3,5.549459825612201,Thompson
3,4.80717412453191,Thompson
3,4.463220519993262,Thompson
3,3.9956219107901947,Thompson
3,2.311330103796456,Thompson
3,3.486844000804457,Thompson
3,3.884708284087171,Thompson
3,4.4922763611146435,Thompson
3,3.0179629857658545,Thompson
3,3.205950364491324,Thompson
3,6.921798472383367,Thompson
3,1.9141168569657783,Thompson
3,3.203510274965372,Thompson
3,2.9088030753526963,Thompson
3,4.209151473681794,Thompson
3,4.945578507351784,Thompson
3,3.8576918102786624,Thompson
3,4.4176728864019825,Thompson
3,2.914988705297078,Thompson
3,4.221247928426341,Thompson
3,1.6790625502477,Thompson
3,3.7156598998802317,Thompson
3,3.629345467730343,Thompson
3,3.24268449765336,Thompson
3,3.722277039625733,Thompson
3,4.724168574487748,Thompson
3,4.301471160141834,Thompson
3,5.224033174610347,Thompson
3,2.9750779218807004,Thompson
3,2.6724871426310566,Thompson
3,2.3703105808393605,Thompson
3,2.6697300412043052,Thompson
3,4.551769734382961,Thompson
3,3.295042179727132,Thompson
3,3.560987019887627,Thompson
3,4.1088590157724125,Thompson
3,4.706618160060799,Thompson
3,3.9756976414069953,Thompson
3,4.715783286394504,Thompson
3,4.824094485698352,Thompson
3,4.527128875804716,Thompson
3,5.546581262738521,Thompson
3,4.181448276162016,Thompson
3,4.141649047869389,Thompson
3,2.846627053799659,Thompson
3,5.105248801766126,Thompson
3,4.386768487384312,Thompson
3,3.37328027657845,Thompson
3,4.103285727944712,Thompson
3,2.7377017163261983,Thompson
3,4.16922683451223,Thompson
3,3.985571618788081,Thompson
3,3.898432639937539,Thompson
3,4.5521079303873,Thompson
3,4.833230520395656,Thompson
3,2.7993859919258286,Thompson
3,3.100641468367072,Thompson
3,4.504182365901993,Thompson
3,5.01930960091426,Thompson
3,2.7516973121263497,Thompson
3,3.292863251948232,Thompson
3,3.661384075144606,Thompson
3,4.408746263039168,Thompson
3,3.3950985426242486,Thompson
3,4.206398127092057,Thompson
3,4.657408643252914,Thompson
3,4.069701847913064,Thompson
3,3.9140139271136345,Thompson
3,3.4974798024718563,Thompson
3,2.1729337196950365,Thompson
3,4.465020548064121,Thompson
3,3.055650699217285,Thompson
3,3.4714997975416155,Thompson
3,3.1806950206903712,Thompson
3,4.089263210864406,Thompson
3,1.6810176486663093,Thompson
3,3.759706044101404,Thompson
3,4.215177103573242,Thompson
3,5.032957488760091,Thompson
3,5.4307660408988605,Thompson
3,3.311889676991913,Thompson
3,3.6058754728120186,Thompson
3,4.614463967119381,Thompson
3,3.5179292716125206,Thompson
3,2.9460103093503456,Thompson
3,4.3304407983928455,Thompson
3,5.211284524615579,Thompson
3,5.0352821247112525,Thompson
3,4.077121180217359,Thompson
3,4.487335682384968,Thompson
3,5.632053772012586,Thompson
3,3.535451830217836,Thompson
3,3.6149067386084375,Thompson
3,5.055353172951382,Thompson
3,2.437463339517828,Thompson
3,4.083438108476115,Thompson
3,5.191986177684319,Thompson
3,2.327991246193162,Thompson
3,4.894898088630786,Thompson
3,4.75970014233933,Thompson
3,2.5542523311687946,Thompson
3,3.5864926143948757,Thompson
3,4.024848147087246,Thompson
3,2.4134186320906763,Thompson
3,4.526994868261691,Thompson
3,5.224058303989293,Thompson
3,3.254205465475927,Thompson
3,4.6031603588495225,Thompson
3,2.9916052127883805,Thompson
3,3.2992545841292547,Thompson
3,3.887470016851908,Thompson
3,4.3591888270742505,Thompson
3,5.1535372294227715,Thompson
3,3.9866333949745,Thompson
3,3.2744430585769306,Thompson
3,4.11687655413314,Thompson
3,3.7103985351759454,Thompson
3,4.717630445071446,Thompson
3,3.4849139437728414,Thompson
3,3.029204117406669,Thompson
3,3.550339200653987,Thompson
3,3.5769958031189804,Thompson
3,4.299582110347271,Thompson
3,3.056900779559086,Thompson
3,2.0955456458703776,Thompson
3,5.472639063707332,Thompson
3,4.876417795234757,Thompson
3,4.238890533115691,Thompson
3,3.8542795278590223,Thompson
3,3.4153847376895365,Thompson
3,5.89926097909826,Thompson
3,5.236653394138749,Thompson
3,4.7037395790691106,Thompson
3,5.669540789983515,Thompson
3,3.633294997621517,Thompson
3,2.6663349300978734,Thompson
3,2.5084905859814555,Thompson
3,3.5636305317026733,Thompson
3,3.639823547709153,Thompson
3,5.165610978901318,Thompson
3,2.3159529213143104,Thompson
3,2.9579314471260827,Thompson
3,6.503570915726058,Thompson
3,3.600199118164735,Thompson
3,3.258026080632643,Thompson
3,5.215595196001507,Thompson
3,4.219887208628891,Thompson
3,3.7960712228118907,Thompson
3,1.1881623257105853,Thompson
3,3.7072546773688617,Thompson
3,1.6705632868748843,Thompson
3,4.10567296374161,Thompson
3,3.08703208205288,Thompson
3,4.476987067558829,Thompson
3,4.057279451439376,Thompson
3,3.6832702598912643,Thompson
3,4.473915644291164,Thompson
3,4.428273203578672,Thompson
3,4.411935490998266,Thompson
3,6.936347108672175,Thompson
3,3.535663040979969,Thompson
3,4.309343243152928,Thompson
3,2.9608288117343293,Thompson
3,3.734928474456664,Thompson
3,2.492772267326071,Thompson
3,4.484246079058147,Thompson
3,3.5295187320203896,Thompson
3,5.036958042189722,Thompson
3,3.9945962274947497,Thompson
3,4.607449009862125,Thompson
3,4.200273656343403,Thompson
3,4.667876796144606,Thompson
3,4.58688114520452,Thompson
3,4.561250582033837,Thompson
3,4.577714979976986,Thompson
3,5.9396382339893545,Thompson
3,5.364365249371467,Thompson
3,5.702509435407127,Thompson
3,3.6854927291475446,Thompson
3,4.2202193703596835,Thompson
3,5.262713604580249,Thompson
3,4.111580230104779,Thompson
3,4.752607577242795,Thompson
3,3.556944946520144,Thompson
3,3.347191443375854,Thompson
3,3.8342350262573612,Thompson
3,3.4340204886656753,Thompson
3,3.594704735761077,Thompson
3,3.6523473708908885,Thompson
3,4.215508981306342,Thompson
3,4.988484680402042,Thompson
3,5.1081055520428515,Thompson
3,3.759326525843492,Thompson
3,2.7084531019521876,Thompson
3,4.04965893100121,Thompson
3,4.505527213012278,Thompson
3,3.4294850448626306,Thompson
3,5.278867701634069,Thompson
3,3.8370732858290473,Thompson
3,4.520306648120242,Thompson
3,5.045911939703234,Thompson
3,4.176399584784789,Thompson
3,2.8681106122653337,Thompson
3,3.349234299507261,Thompson
3,2.628396776782588,Thompson
3,3.542282861532295,Thompson
3,4.582792714638997,Thompson
3,3.9455337627377864,Thompson
3,4.382170811874723,Thompson
3,2.4828539954043283,Thompson
3,3.705845756129877,Thompson
3,3.83195930412206,Thompson
3,1.8918676188966121,Thompson
3,1.9372136428775226,Thompson
3,3.3053743144236662,Thompson
3,4.422262606030997,Thompson
3,4.60503008939011,Thompson
3,4.897740456127891,Thompson
3,4.466605288788173,Thompson
3,3.9674072578509922,Thompson
3,2.8691997050678983,Thompson
3,5.4526132832847,Thompson
3,2.8297432846996715,Thompson
3,3.917390740953227,Thompson
3,3.682991867059912,Thompson
3,4.143549412922441,Thompson
3,3.696842796368511,Thompson
3,3.3978759745600335,Thompson
3,5.324314145173197,Thompson
3,4.916342367221582,Thompson
3,3.0568107566889684,Thompson
3,4.478673531154144,Thompson
3,4.244642038444255,Thompson
3,2.5073140605144624,Thompson
3,3.5604201699723386,Thompson
3,1.7700614981302336,Thompson
3,3.3527222945070023,Thompson
3,3.5725840527747197,Thompson
3,5.194648294038413,Thompson
3,4.061957453131932,Thompson
3,3.078673641945896,Thompson
3,3.7289401989239455,Thompson
3,4.896850010231498,Thompson
3,3.655095693883131,Thompson
3,2.5684462229221174,Thompson
3,4.095392259983907,Thompson
3,5.182639245139645,Thompson
3,6.000482930407027,Thompson
3,5.049789152109597,Thompson
3,3.4679864222238743,Thompson
3,6.2653006956448944,Thompson
3,4.235743139948077,Thompson
3,3.1122097190851443,Thompson
3,3.5308887109617455,Thompson
3,5.510868794884306,Thompson
3,2.9385103470975977,Thompson
3,4.706450678709242,Thompson
3,4.0313718243675885,Thompson
3,3.40721257212464,Thompson
3,4.663354632297435,Thompson
3,6.906772829222497,Thompson
3,5.2941916070044535,Thompson
3,3.275827177358142,Thompson
3,4.062578488136529,Thompson
3,3.132185179588755,Thompson
3,3.2461849763517456,Thompson
3,3.354485347649026,Thompson
3,3.996884172815193,Thompson
3,4.844472773129136,Thompson
3,3.6205620976190604,Thompson
3,4.3037552029803035,Thompson
3,2.85759080875374,Thompson
3,6.238881480340374,Thompson
3,3.6964708900117476,Thompson
3,3.1915138430103704,Thompson
3,2.1360015918177164,Thompson
3,5.7046130542526425,Thompson
3,4.842399957800788,Thompson
3,3.247637893950104,Thompson
3,4.092259786985851,Thompson
3,4.006189688443071,Thompson
3,2.9955704005641675,Thompson
3,2.7062320321146185,Thompson
3,5.311215296595774,Thompson
3,3.910720108226168,Thompson
3,4.628789325909907,Thompson
3,4.452440930422312,Thompson
3,3.3928974330956994,Thompson
3,4.588481850139122,Thompson
3,3.2095326422546653,Thompson
3,4.855187369945424,Thompson
3,3.979874137307829,Thompson
3,6.529805825662144,Thompson
3,3.9916492968359836,Thompson
3,3.431627397745872,Thompson
3,3.269891137492925,Thompson
3,4.522754122642437,Thompson
3,3.166295556644893,Thompson
3,2.9485118711936025,Thompson
3,2.454285261549326,Thompson
3,2.6934953616050494,Thompson
3,4.079680260235832,Thompson
3,4.234446038706781,Thompson
3,3.9550951124437606,Thompson
3,2.7348917379021573,Thompson
3,4.800241311326286,Thompson
3,3.526634870577072,Thompson
3,4.477560507650474,Thompson
3,3.06633478303938,Thompson
3,4.845682340947441,Thompson
3,3.620386513211448,Thompson
3,3.5414139010375294,Thompson
3,4.6741680891555415,Thompson
3,6.055332467574599,Thompson
3,4.166227956995,Thompson
3,3.663243607647263,Thompson
3,5.259731403306564,Thompson
3,3.596749720285584,Thompson
3,2.764575096968434,Thompson
3,2.738900090052109,Thompson
3,4.057886415358386,Thompson
3,3.8483549151901304,Thompson
3,1.4807870166103752,Thompson
3,3.592893984240932,Thompson
3,3.4519910545456396,Thompson
3,4.061701991843811,Thompson
3,3.748592191630711,Thompson
3,1.6995949641895622,Thompson
3,4.143723765685084,Thompson
3,2.100418508940206,Thompson
3,2.604220955678283,Thompson
3,3.0355931156985454,Thompson
3,5.6170524664214225,Thompson
3,4.78224575277379,Thompson
3,3.6114264679157673,Thompson
3,3.583070539824761,Thompson
3,3.89254459304116,Thompson
3,3.6925798026619003,Thompson
3,4.55224303198962,Thompson
3,5.042807203412236,Thompson
3,2.6982655393962025,Thompson
3,4.1435949611270715,Thompson
3,4.408413094367058,Thompson
3,4.160706455553289,Thompson
3,4.019863680918302,Thompson
3,2.4630772315591845,Thompson
3,3.48602650956703,Thompson
3,3.1198539050537244,Thompson
3,7.548754581171098,Thompson
3,2.801203221767083,Thompson
3,4.531743474422584,Thompson
3,3.0513359513856515,Thompson
3,4.566973848695528,Thompson
3,4.263144369500173,Thompson
3,4.948989634272172,Thompson
3,4.154804806052138,Thompson
3,3.64260377909894,Thompson
3,3.5941194477126026,Thompson
3,4.1287848721649825,Thompson
3,4.4696338670432505,Thompson
3,4.917372593281697,Thompson
3,4.038636327830174,Thompson
3,2.8294104244501077,Thompson
3,4.1668643135427486,Thompson
3,4.640935247520126,Thompson
3,4.314315264903923,Thompson
3,4.007648091235435,Thompson
3,5.4117232047971715,Thompson
3,2.053997507074988,Thompson
3,2.599488332846529,Thompson
3,1.896269935548299,Thompson
3,4.174989809667689,Thompson
3,4.145232737172665,Thompson
3,3.949395146417373,Thompson
3,2.5827507733056363,Thompson
3,3.1504490575111435,Thompson
3,5.034436287931945,Thompson
3,2.036776327221168,Thompson
3,4.00898403192981,Thompson
3,4.3309508163966175,Thompson
3,3.813157248656568,Thompson
3,5.5423076168535435,Thompson
3,4.530455752440838,Thompson
3,3.84515043655457,Thompson
3,3.530855584022818,Thompson
3,3.435044812303734,Thompson
3,3.6673097133911234,Thompson
3,3.454908122805276,Thompson
3,3.0428865686768303,Thompson
3,2.9685344172416683,Thompson
3,3.32454537231906,Thompson
3,4.512748111822842,Thompson
3,4.88099973580293,Thompson
3,4.1742382882409075,Thompson
3,4.553860148199151,Thompson
3,5.6393082450944645,Thompson
3,2.702520595949007,Thompson
3,5.17175790751797,Thompson
3,3.1525546952548185,Thompson
3,3.276783722943341,Thompson
3,2.788096910257072,Thompson
3,4.950292008757764,Thompson
3,3.9423372747237795,Thompson
3,3.0233464090295388,Thompson
3,3.5712869675841157,Thompson
3,4.212418791772961,Thompson
3,4.377463022496616,Thompson
3,4.465447807764466,Thompson
3,4.029371857016645,Thompson
3,4.186788494099443,Thompson
3,3.325311739918878,Thompson
3,6.512082943397944,Thompson
3,3.303852044433893,Thompson
3,4.138923770789612,Thompson
3,3.468321918143893,Thompson
3,5.4038497248103505,Thompson
3,4.037832173655213,Thompson
3,3.6559048054715015,Thompson
3,4.961961117173733,Thompson
3,5.3205053647217015,Thompson
3,1.6972359198306357,Thompson
3,5.855089306077577,Thompson
3,4.522034046084376,Thompson
3,2.8303521447573754,Thompson
